fiscal_year,fiscal_quarter,visits,bounces,brand,fiscal_quarter_start_date,fiscal_month,fiscal_week,sales,fiscal_year_start_date,fiscal_week_start_date,fiscal_month_start_date,device_category,date,units,orders
2017,4,49424,11614,TMW,2017-11-05,11,48,157272.80859049229,2017-02-05,2017-12-31,2017-12-03,desktop,2018-01-06,6164.4799857887256,1729.753104455807
2017,4,75257,25172,TMW,2017-11-05,11,48,68476.6615663845,2017-02-05,2017-12-31,2017-12-03,mobile,2018-01-06,2805.7125769777358,850.03798392987585
2017,4,11964,3085,TMW,2017-11-05,11,48,31293.159843123249,2017-02-05,2017-12-31,2017-12-03,tablet,2018-01-06,1072.8074372335386,322.208911614317
2017,4,,,TMW,2017-11-05,11,48,9703.1200000000008,2017-02-05,2017-12-31,2017-12-03,telesales,2018-01-06,382.0,123.0
2017,4,51740,12999,TMW,2017-11-05,12,49,190814.91267023893,2017-02-05,2018-01-07,2018-01-07,desktop,2018-01-07,6394.7164776517675,1942.2761402420106
2017,4,88757,32009,TMW,2017-11-05,12,49,100775.56918349912,2017-02-05,2018-01-07,2018-01-07,mobile,2018-01-07,3009.3478985990664,1080.4505119453925
2017,4,13711,3699,TMW,2017-11-05,12,49,36864.478146261921,2017-02-05,2018-01-07,2018-01-07,tablet,2018-01-07,1230.9356237491661,381.27334781259697
2017,4,,,TMW,2017-11-05,12,49,5488.1999999999998,2017-02-05,2018-01-07,2018-01-07,telesales,2018-01-07,204.0,72.0
2017,4,68790,16450,TMW,2017-11-05,12,49,123668.76042464716,2017-02-05,2018-01-07,2018-01-07,desktop,2018-01-08,5709.1327751196168,2097.2023809523812
2017,4,69926,24689,TMW,2017-11-05,12,49,39172.826262429378,2017-02-05,2018-01-07,2018-01-07,mobile,2018-01-08,2195.5011961722489,837.850386100386
2017,4,9682,2517,TMW,2017-11-05,12,49,16947.183312923469,2017-02-05,2018-01-07,2018-01-07,tablet,2018-01-08,765.36602870813397,267.94723294723298
2017,4,,,TMW,2017-11-05,12,49,11327.23,2017-02-05,2018-01-07,2018-01-07,telesales,2018-01-08,391.0,135.0
2017,4,50781,13646,TMW,2017-11-05,12,49,89432.820059378719,2017-02-05,2018-01-07,2018-01-07,desktop,2018-01-09,2179.5854922279791,805.43378995433795
2017,4,52712,20841,TMW,2017-11-05,12,49,25315.009677319569,2017-02-05,2018-01-07,2018-01-07,mobile,2018-01-09,584.76683937823827,225.52146118721461
2017,4,7280,2265,TMW,2017-11-05,12,49,12321.880263301739,2017-02-05,2018-01-07,2018-01-07,tablet,2018-01-09,313.6476683937824,107.04474885844749
2017,4,,,TMW,2017-11-05,12,49,6580.5299999999997,2017-02-05,2018-01-07,2018-01-07,telesales,2018-01-09,255.0,100.0
2017,4,64843,18983,TMW,2017-11-05,12,49,107787.65513232212,2017-02-05,2018-01-07,2018-01-07,desktop,2018-01-10,3722.2627659574468,1240.6410520887057
2017,4,91790,39047,TMW,2017-11-05,12,49,48001.815777237105,2017-02-05,2018-01-07,2018-01-07,mobile,2018-01-10,1770.9207446808512,595.01186178442504
2017,4,11296,3622,TMW,2017-11-05,12,49,16458.869090440683,2017-02-05,2018-01-07,2018-01-07,tablet,2018-01-10,563.81648936170211,167.34708612686953
2017,4,,,TMW,2017-11-05,12,49,7973.1700000000001,2017-02-05,2018-01-07,2018-01-07,telesales,2018-01-10,289.0,115.0
2017,4,69027,18973,TMW,2017-11-05,12,49,146139.27702159734,2017-02-05,2018-01-07,2018-01-07,desktop,2018-01-11,5120.8126212336738,1615.0349650349651
2017,4,81973,33945,TMW,2017-11-05,12,49,62379.710428892489,2017-02-05,2018-01-07,2018-01-07,mobile,2018-01-11,2686.273632484159,842.94405594405589
2017,4,10407,3212,TMW,2017-11-05,12,49,18308.922549510116,2017-02-05,2018-01-07,2018-01-07,tablet,2018-01-11,730.91374628216727,224.02097902097901
2017,4,,,TMW,2017-11-05,12,49,10620.24,2017-02-05,2018-01-07,2018-01-07,telesales,2018-01-11,429.0,145.0
2017,4,54940,12400,TMW,2017-11-05,12,49,131582.37632629933,2017-02-05,2018-01-07,2018-01-07,desktop,2018-01-12,4498.9383574172307,1549.0789346246975
2017,4,55016,19707,TMW,2017-11-05,12,49,42533.344235159755,2017-02-05,2018-01-07,2018-01-07,mobile,2018-01-12,1274.9617706237425,450.60338983050843
2017,4,8138,2255,TMW,2017-11-05,12,49,12359.659438540966,2017-02-05,2018-01-07,2018-01-07,tablet,2018-01-12,378.09987195902687,144.31767554479418
2017,4,,,TMW,2017-11-05,12,49,8936.7600000000002,2017-02-05,2018-01-07,2018-01-07,telesales,2018-01-12,233.0,101.0
2017,4,42464,9405,TMW,2017-11-05,12,49,123424.8666697515,2017-02-05,2018-01-07,2018-01-07,desktop,2018-01-13,3318.4260956175299,1148.3575535807631
2017,4,71471,23994,TMW,2017-11-05,12,49,66727.53646732241,2017-02-05,2018-01-07,2018-01-07,mobile,2018-01-13,1585.3344621513943,594.79560899111345
2017,4,10420,2741,TMW,2017-11-05,12,49,29957.986862926089,2017-02-05,2018-01-07,2018-01-07,tablet,2018-01-13,673.23944223107571,228.84683742812337
2017,4,,,TMW,2017-11-05,12,49,5671.0699999999997,2017-02-05,2018-01-07,2018-01-07,telesales,2018-01-13,224.0,82.0
2017,4,46839,11365,TMW,2017-11-05,12,50,137271.43144022822,2017-02-05,2018-01-14,2018-01-07,desktop,2018-01-14,3502.0423592493303,1226.252916472235
2017,4,84436,29695,TMW,2017-11-05,12,50,76149.899744127993,2017-02-05,2018-01-14,2018-01-07,mobile,2018-01-14,1942.7549597855229,741.98693420438644
2017,4,12079,3182,TMW,2017-11-05,12,50,28575.838815643754,2017-02-05,2018-01-14,2018-01-07,tablet,2018-01-14,738.20268096514747,258.76014932337847
2017,4,,,TMW,2017-11-05,12,50,4636.1300000000001,2017-02-05,2018-01-14,2018-01-07,telesales,2018-01-14,188.0,83.0
2017,4,59881,14901,TMW,2017-11-05,12,50,173948.72279067512,2017-02-05,2018-01-14,2018-01-07,desktop,2018-01-15,4228.9555477773883,1519.3253234750462
2017,4,64077,21698,TMW,2017-11-05,12,50,53460.658685557464,2017-02-05,2018-01-14,2018-01-07,mobile,2018-01-15,1336.6349317465872,511.91312384473201
2017,4,9616,2623,TMW,2017-11-05,12,50,20675.048523767364,2017-02-05,2018-01-14,2018-01-07,tablet,2018-01-15,510.40952047602377,188.7615526802218
2017,4,,,TMW,2017-11-05,12,50,11889.540000000001,2017-02-05,2018-01-14,2018-01-07,telesales,2018-01-15,354.0,126.0
2017,4,53973,13523,TMW,2017-11-05,12,50,125101.01689615715,2017-02-05,2018-01-14,2018-01-07,desktop,2018-01-16,3105.3745878772511,1134.535202492212
2017,4,51662,17788,TMW,2017-11-05,12,50,39249.168493893514,2017-02-05,2018-01-14,2018-01-07,mobile,2018-01-16,846.12427085975139,373.75327102803737
2017,4,7408,2039,TMW,2017-11-05,12,50,14052.514609949323,2017-02-05,2018-01-14,2018-01-07,tablet,2018-01-16,364.50114126299769,130.71152647975077
2017,4,,,TMW,2017-11-05,12,50,2004.1900000000001,2017-02-05,2018-01-14,2018-01-07,telesales,2018-01-16,41.0,19.0
2017,4,51863,6055,TMW,2017-11-05,12,50,118162.99648050945,2017-02-05,2018-01-14,2018-01-07,desktop,2018-01-17,2866.1507675438597,1061.9269102990033
2017,4,48344,13221,TMW,2017-11-05,12,50,33786.642084402338,2017-02-05,2018-01-14,2018-01-07,mobile,2018-01-17,803.69517543859649,338.43853820598008
2017,4,7362,1079,TMW,2017-11-05,12,50,15433.671435088165,2017-02-05,2018-01-14,2018-01-07,tablet,2018-01-17,292.15405701754383,124.63455149501661
2017,4,,,TMW,2017-11-05,12,50,1641.46,2017-02-05,2018-01-14,2018-01-07,telesales,2018-01-17,21.0,10.0
2017,4,49285,3032,TMW,2017-11-05,12,50,109029.04330263693,2017-02-05,2018-01-14,2018-01-07,desktop,2018-01-18,2779.0753724802803,1019.225302061123
2017,4,47705,11234,TMW,2017-11-05,12,50,31723.552094416442,2017-02-05,2018-01-14,2018-01-07,mobile,2018-01-18,745.3330411919369,311.22956645344703
2017,4,6702,684,TMW,2017-11-05,12,50,14491.984602946657,2017-02-05,2018-01-14,2018-01-07,tablet,2018-01-18,300.59158632778269,119.54513148543001
2017,4,,,TMW,2017-11-05,12,50,5242.3699999999999,2017-02-05,2018-01-14,2018-01-07,telesales,2018-01-18,262.0,85.0
2017,4,46648,872,TMW,2017-11-05,12,50,108066.57256961901,2017-02-05,2018-01-14,2018-01-07,desktop,2018-01-19,3060.263106559376,1084.9690721649483
2017,4,47685,11461,TMW,2017-11-05,12,50,36331.760213087495,2017-02-05,2018-01-14,2018-01-07,mobile,2018-01-19,1047.0760790051208,400.87628865979383
2017,4,6647,562,TMW,2017-11-05,12,50,13557.767217293453,2017-02-05,2018-01-14,2018-01-07,tablet,2018-01-19,379.66081443550354,130.15463917525773
2017,4,,,TMW,2017-11-05,12,50,6741.9499999999998,2017-02-05,2018-01-14,2018-01-07,telesales,2018-01-19,252.0,76.0
2017,4,42030,851,TMW,2017-11-05,12,50,119863.61111608882,2017-02-05,2018-01-14,2018-01-07,desktop,2018-01-20,3364.830820770519,1132.8052373158757
2017,4,74310,20722,TMW,2017-11-05,12,50,58555.34208462407,2017-02-05,2018-01-14,2018-01-07,mobile,2018-01-20,1798.2573981016192,592.48008728859793
2017,4,9831,879,TMW,2017-11-05,12,50,22445.406799287106,2017-02-05,2018-01-14,2018-01-07,tablet,2018-01-20,653.91178112786156,186.71467539552646
2017,4,,,TMW,2017-11-05,12,50,3459.3899999999999,2017-02-05,2018-01-14,2018-01-07,telesales,2018-01-20,113.0,40.0
2017,4,41001,2753,TMW,2017-11-05,12,51,131451.70856732607,2017-02-05,2018-01-21,2018-01-07,desktop,2018-01-21,2906.4406104844061,1034.962962962963
2017,4,68041,16543,TMW,2017-11-05,12,51,64678.814635366922,2017-02-05,2018-01-21,2018-01-07,mobile,2018-01-21,1471.2422030524219,547.55555555555554
2017,4,9915,880,TMW,2017-11-05,12,51,22895.226797306947,2017-02-05,2018-01-21,2018-01-07,tablet,2018-01-21,560.31718646317188,181.4814814814815
2017,4,,,TMW,2017-11-05,12,51,4782.1599999999999,2017-02-05,2018-01-21,2018-01-07,telesales,2018-01-21,193.0,51.0
2017,4,69355,1282,TMW,2017-11-05,12,51,90891.581309931775,2017-02-05,2018-01-21,2018-01-07,desktop,2018-01-22,3830.5993856161904,1547.2132450331126
2017,4,59249,16264,TMW,2017-11-05,12,51,26989.372216640695,2017-02-05,2018-01-21,2018-01-07,mobile,2018-01-22,1386.6749186844959,571.24768211920536
2017,4,8378,660,TMW,2017-11-05,12,51,10108.936473427577,2017-02-05,2018-01-21,2018-01-07,tablet,2018-01-22,479.72569569931335,167.53907284768212
2017,4,,,TMW,2017-11-05,12,51,10754.85,2017-02-05,2018-01-21,2018-01-07,telesales,2018-01-22,257.0,101.0
2017,4,50044,989,TMW,2017-11-05,12,51,87423.83602444276,2017-02-05,2018-01-21,2018-01-07,desktop,2018-01-23,1541.6672443674177,777.65183917878528
2017,4,52029,13316,TMW,2017-11-05,12,51,30359.376603796554,2017-02-05,2018-01-21,2018-01-07,mobile,2018-01-23,572.99133448873476,298.01625320787002
2017,4,7187,602,TMW,2017-11-05,12,51,11150.387371760715,2017-02-05,2018-01-21,2018-01-07,tablet,2018-01-23,197.3414211438475,97.33190761334474
2017,4,,,TMW,2017-11-05,12,51,8371.0200000000004,2017-02-05,2018-01-21,2018-01-07,telesales,2018-01-23,214.0,81.0
2017,4,49989,942,TMW,2017-11-05,12,51,75363.630497291029,2017-02-05,2018-01-21,2018-01-07,desktop,2018-01-24,3791.8407281001137,1172.5856224430158
2017,4,53467,15975,TMW,2017-11-05,12,51,20656.588608757069,2017-02-05,2018-01-21,2018-01-07,mobile,2018-01-24,1557.9567690557451,463.67621274108706
2017,4,7002,563,TMW,2017-11-05,12,51,8348.1108939519036,2017-02-05,2018-01-21,2018-01-07,tablet,2018-01-24,494.20250284414107,126.73816481589715
2017,4,,,TMW,2017-11-05,12,51,4450.1999999999998,2017-02-05,2018-01-21,2018-01-07,telesales,2018-01-24,226.0,75.0
2017,4,44467,946,TMW,2017-11-05,12,51,80709.250835929648,2017-02-05,2018-01-21,2018-01-07,desktop,2018-01-25,1546.9556962025317,815.54794520547955
2017,4,47857,12599,TMW,2017-11-05,12,51,26763.106270810469,2017-02-05,2018-01-21,2018-01-07,mobile,2018-01-25,471.7740993184031,276.88356164383561
2017,4,6575,484,TMW,2017-11-05,12,51,8447.6728932599017,2017-02-05,2018-01-21,2018-01-07,tablet,2018-01-25,144.27020447906526,83.568493150684944
2017,4,,,TMW,2017-11-05,12,51,2837.5500000000002,2017-02-05,2018-01-21,2018-01-07,telesales,2018-01-25,113.0,57.0
2017,4,38800,609,TMW,2017-11-05,12,51,62343.026540880463,2017-02-05,2018-01-21,2018-01-07,desktop,2018-01-26,1307.602366255144,667.65836653386452
2017,4,45405,8044,TMW,2017-11-05,12,51,26496.222631017132,2017-02-05,2018-01-21,2018-01-07,mobile,2018-01-26,500.35288065843616,254.72509960159363
2017,4,6194,293,TMW,2017-11-05,12,51,9433.4508281024118,2017-02-05,2018-01-21,2018-01-07,tablet,2018-01-26,161.04475308641975,76.616533864541836
2017,4,,,TMW,2017-11-05,12,51,1782.1300000000001,2017-02-05,2018-01-21,2018-01-07,telesales,2018-01-26,61.0,36.0
2017,4,30704,18,TMW,2017-11-05,12,51,47963.01273867477,2017-02-05,2018-01-21,2018-01-07,desktop,2018-01-27,900.27234042553198,442.04728789986092
2017,4,55550,729,TMW,2017-11-05,12,51,24210.079718008852,2017-02-05,2018-01-21,2018-01-07,mobile,2018-01-27,351.97872340425528,184.18636995827541
2017,4,7612,65,TMW,2017-11-05,12,51,8346.6375433163594,2017-02-05,2018-01-21,2018-01-07,tablet,2018-01-27,145.74893617021277,70.766342141863703
2017,4,,,TMW,2017-11-05,12,51,2779.8699999999999,2017-02-05,2018-01-21,2018-01-07,telesales,2018-01-27,103.0,41.0
2017,4,36370,11,TMW,2017-11-05,12,52,72898.608995303919,2017-02-05,2018-01-28,2018-01-07,desktop,2018-01-28,2738.0867579908677,1049.8040435458788
2017,4,66926,387,TMW,2017-11-05,12,52,40844.781898720648,2017-02-05,2018-01-28,2018-01-07,mobile,2018-01-28,1775.8866749688668,704.97045101088645
2017,4,9535,47,TMW,2017-11-05,12,52,11993.529105975418,2017-02-05,2018-01-28,2018-01-07,tablet,2018-01-28,525.0265670402656,213.22550544323485
2017,4,,,TMW,2017-11-05,12,52,2618.8400000000001,2017-02-05,2018-01-28,2018-01-07,telesales,2018-01-28,97.0,49.0
2017,4,49142,376,TMW,2017-11-05,12,52,108442.90951190676,2017-02-05,2018-01-28,2018-01-07,desktop,2018-01-29,2802.590364392272,1010.3373737373737
2017,4,51555,4332,TMW,2017-11-05,12,52,35011.134030133711,2017-02-05,2018-01-28,2018-01-07,mobile,2018-01-29,981.50207874786008,325.19932659932658
2017,4,6818,230,TMW,2017-11-05,12,52,10768.236457959474,2017-02-05,2018-01-28,2018-01-07,tablet,2018-01-29,273.90755685986795,97.463299663299665
2017,4,,,TMW,2017-11-05,12,52,5675.54,2017-02-05,2018-01-28,2018-01-07,telesales,2018-01-29,164.0,77.0
2017,4,41422,3941,TMW,2017-11-05,12,52,52661.903472807266,2017-02-05,2018-01-28,2018-01-07,desktop,2018-01-30,1242.2650321074138,531.7311557788945
2017,4,41599,8544,TMW,2017-11-05,12,52,13212.981733965822,2017-02-05,2018-01-28,2018-01-07,mobile,2018-01-30,313.63105662580273,124.95226130653266
2017,4,5765,1029,TMW,2017-11-05,12,52,7738.3447932269091,2017-02-05,2018-01-28,2018-01-07,tablet,2018-01-30,194.10391126678343,69.316582914572862
2017,4,,,TMW,2017-11-05,12,52,6747.5799999999999,2017-02-05,2018-01-28,2018-01-07,telesales,2018-01-30,182.0,66.0
2017,4,44227,17139,TMW,2017-11-05,12,52,66823.372933425882,2017-02-05,2018-01-28,2018-01-07,desktop,2018-01-31,1188.1016166281756,609.72399150743092
2017,4,46975,22085,TMW,2017-11-05,12,52,20880.338339121081,2017-02-05,2018-01-28,2018-01-07,mobile,2018-01-31,309.2448036951501,185.48832271762208
2017,4,6254,2355,TMW,2017-11-05,12,52,7939.5687274530446,2017-02-05,2018-01-28,2018-01-07,tablet,2018-01-31,130.65357967667438,69.787685774946922
2017,4,,,TMW,2017-11-05,12,52,7098.1999999999998,2017-02-05,2018-01-28,2018-01-07,telesales,2018-01-31,128.0,62.0
2017,4,41526,14065,TMW,2017-11-05,12,52,70373.482431089098,2017-02-05,2018-01-28,2018-01-07,desktop,2018-02-01,1645.4839560439561,736.26617375231046
2017,4,46055,21443,TMW,2017-11-05,12,52,24211.618801638611,2017-02-05,2018-01-28,2018-01-07,mobile,2018-02-01,463.8276923076923,226.83918669131239
2017,4,6214,2319,TMW,2017-11-05,12,52,7806.6887672723014,2017-02-05,2018-01-28,2018-01-07,tablet,2018-02-01,174.68835164835164,76.894639556377086
2017,4,,,TMW,2017-11-05,12,52,4998.6099999999997,2017-02-05,2018-01-28,2018-01-07,telesales,2018-02-01,175.0,61.0
2017,4,38714,13581,TMW,2017-11-05,12,52,77622.808759977866,2017-02-05,2018-01-28,2018-01-07,desktop,2018-02-02,1384.7316831683167,717.66055045871565
2017,4,48528,22914,TMW,2017-11-05,12,52,26664.887154333399,2017-02-05,2018-01-28,2018-01-07,mobile,2018-02-02,441.7069306930693,253.34862385321102
2017,4,6090,2315,TMW,2017-11-05,12,52,8006.1740856887363,2017-02-05,2018-01-28,2018-01-07,tablet,2018-02-02,147.56138613861387,78.9908256880734
2017,4,,,TMW,2017-11-05,12,52,5232.5,2017-02-05,2018-01-28,2018-01-07,telesales,2018-02-02,95.0,46.0
2017,4,33245,11036,TMW,2017-11-05,12,52,77782.363641985561,2017-02-05,2018-01-28,2018-01-07,desktop,2018-02-03,1736.700543056633,834.50769230769231
2017,4,64178,29283,TMW,2017-11-05,12,52,35083.170419982103,2017-02-05,2018-01-28,2018-01-07,mobile,2018-02-03,615.23429014740111,329.7323076923077
2017,4,8616,3118,TMW,2017-11-05,12,52,15817.095938032322,2017-02-05,2018-01-28,2018-01-07,tablet,2018-02-03,350.06516679596587,158.75999999999999
2017,4,,,TMW,2017-11-05,12,52,10028.950000000001,2017-02-05,2018-01-28,2018-01-07,telesales,2018-02-03,98.0,37.0
2018,1,33010,12838,TMW,2018-02-04,1,1,78049.899049447689,2018-02-04,2018-02-04,2018-02-04,desktop,2018-02-04,1464.3755582622819,698.30995106035891
2018,1,55801,26642,TMW,2018-02-04,1,1,36218.655446129167,2018-02-04,2018-02-04,2018-02-04,mobile,2018-02-04,646.41859520909463,342.44045676998371
2018,1,8492,3345,TMW,2018-02-04,1,1,16647.125504423122,2018-02-04,2018-02-04,2018-02-04,tablet,2018-02-04,276.20584652862362,135.24959216965743
2018,1,,,TMW,2018-02-04,1,1,2889.3400000000001,2018-02-04,2018-02-04,2018-02-04,telesales,2018-02-04,86.0,45.0
2018,1,45852,17237,TMW,2018-02-04,1,1,82748.11243996273,2018-02-04,2018-02-04,2018-02-04,desktop,2018-02-05,1086.3702770780856,576.44418604651162
2018,1,48575,23516,TMW,2018-02-04,1,1,28319.437845577217,2018-02-04,2018-02-04,2018-02-04,mobile,2018-02-05,348.06989924433248,196.64651162790699
2018,1,6185,2532,TMW,2018-02-04,1,1,8647.1197144600192,2018-02-04,2018-02-04,2018-02-04,tablet,2018-02-05,122.55982367758186,55.9093023255814
2018,1,,,TMW,2018-02-04,1,1,5779.2600000000002,2018-02-04,2018-02-04,2018-02-04,telesales,2018-02-05,141.0,65.0
2018,1,43118,17046,TMW,2018-02-04,1,1,79751.857839181292,2018-02-04,2018-02-04,2018-02-04,desktop,2018-02-06,1399.2876526458617,669.42692307692312
2018,1,45347,23000,TMW,2018-02-04,1,1,28484.897627724022,2018-02-04,2018-02-04,2018-02-04,mobile,2018-02-06,522.73857982813206,249.9576923076923
2018,1,5717,2409,TMW,2018-02-04,1,1,8941.7445330946557,2018-02-04,2018-02-04,2018-02-04,tablet,2018-02-06,152.97376752600633,76.615384615384613
2018,1,,,TMW,2018-02-04,1,1,3983.21,2018-02-04,2018-02-04,2018-02-04,telesales,2018-02-06,161.0,53.0
2018,1,47310,18213,TMW,2018-02-04,1,1,85811.288337784223,2018-02-04,2018-02-04,2018-02-04,desktop,2018-02-07,1431.607629427793,817.18965517241384
2018,1,50307,24557,TMW,2018-02-04,1,1,30778.38198179792,2018-02-04,2018-02-04,2018-02-04,mobile,2018-02-07,548.46049046321536,324.38793103448279
2018,1,6606,2795,TMW,2018-02-04,1,1,9199.2296804178586,2018-02-04,2018-02-04,2018-02-04,tablet,2018-02-07,149.93188010899183,79.422413793103459
2018,1,,,TMW,2018-02-04,1,1,11317.5,2018-02-04,2018-02-04,2018-02-04,telesales,2018-02-07,175.0,81.0
2018,1,45828,15688,TMW,2018-02-04,1,1,158659.98765282633,2018-02-04,2018-02-04,2018-02-04,desktop,2018-02-08,4618.5027486256868,1567.4847785977861
2018,1,45877,21142,TMW,2018-02-04,1,1,44779.212765561264,2018-02-04,2018-02-04,2018-02-04,mobile,2018-02-08,1284.3291687489589,495.6392988929889
2018,1,6392,2390,TMW,2018-02-04,1,1,16453.109581612473,2018-02-04,2018-02-04,2018-02-04,tablet,2018-02-08,453.16808262535403,147.87592250922509
2018,1,,,TMW,2018-02-04,1,1,12255.25,2018-02-04,2018-02-04,2018-02-04,telesales,2018-02-08,339.0,141.0
2018,1,40074,12856,TMW,2018-02-04,1,1,163298.37482040699,2018-02-04,2018-02-04,2018-02-04,desktop,2018-02-09,4664.4077118517416,1450.407046824293
2018,1,50991,24126,TMW,2018-02-04,1,1,59878.198207891393,2018-02-04,2018-02-04,2018-02-04,mobile,2018-02-09,1762.9591989239277,552.05099675475196
2018,1,6628,2423,TMW,2018-02-04,1,1,21167.636971701617,2018-02-04,2018-02-04,2018-02-04,tablet,2018-02-09,678.63308922433123,194.54195642095505
2018,1,,,TMW,2018-02-04,1,1,8978.8500000000004,2018-02-04,2018-02-04,2018-02-04,telesales,2018-02-09,350.0,122.0
2018,1,32175,9922,TMW,2018-02-04,1,1,140310.26110873601,2018-02-04,2018-02-04,2018-02-04,desktop,2018-02-10,4007.848484848485,1174.0976331360946
2018,1,67919,30942,TMW,2018-02-04,1,1,67782.131207865561,2018-02-04,2018-02-04,2018-02-04,mobile,2018-02-10,2109.3939393939395,651.81952662721892
2018,1,8995,3142,TMW,2018-02-04,1,1,31526.387683398385,2018-02-04,2018-02-04,2018-02-04,tablet,2018-02-10,843.75757575757575,259.08284023668637
2018,1,,,TMW,2018-02-04,1,1,8417.6000000000004,2018-02-04,2018-02-04,2018-02-04,telesales,2018-02-10,244.0,70.0
2018,1,33183,9820,TMW,2018-02-04,1,2,165299.35262880658,2018-02-04,2018-02-11,2018-02-04,desktop,2018-02-11,3938.6164596273293,1272.6949152542372
2018,1,61401,26995,TMW,2018-02-04,1,2,79961.173517378571,2018-02-04,2018-02-11,2018-02-04,mobile,2018-02-11,1852.7416149068322,616.17796610169489
2018,1,9042,3056,TMW,2018-02-04,1,2,31877.213853814799,2018-02-04,2018-02-11,2018-02-04,tablet,2018-02-11,822.64192546583854,253.12711864406779
2018,1,,,TMW,2018-02-04,1,2,4839.1300000000001,2018-02-04,2018-02-11,2018-02-04,telesales,2018-02-11,173.0,48.0
2018,1,39019,13005,TMW,2018-02-04,1,2,56324.279676423168,2018-02-04,2018-02-11,2018-02-04,desktop,2018-02-12,880.47574334898275,469.03607503607503
2018,1,43509,20276,TMW,2018-02-04,1,2,12568.327374046718,2018-02-04,2018-02-11,2018-02-04,mobile,2018-02-12,212.65727699530515,145.20057720057719
2018,1,5799,2269,TMW,2018-02-04,1,2,5030.3329495301141,2018-02-04,2018-02-11,2018-02-04,tablet,2018-02-12,98.866979655712058,47.76334776334776
2018,1,,,TMW,2018-02-04,1,2,13222.83,2018-02-04,2018-02-11,2018-02-04,telesales,2018-02-12,281.0,97.0
2018,1,36029,12221,TMW,2018-02-04,1,2,72680.635857624424,2018-02-04,2018-02-11,2018-02-04,desktop,2018-02-13,1695.3820177289997,683.63952333664349
2018,1,41291,19585,TMW,2018-02-04,1,2,21398.694027620328,2018-02-04,2018-02-11,2018-02-04,mobile,2018-02-13,592.3499366821444,244.51340615690168
2018,1,5349,2139,TMW,2018-02-04,1,2,10327.630114755255,2018-02-04,2018-02-11,2018-02-04,tablet,2018-02-13,161.26804558885607,76.847070506454813
2018,1,,,TMW,2018-02-04,1,2,7709.9899999999998,2018-02-04,2018-02-11,2018-02-04,telesales,2018-02-13,156.0,76.0
2018,1,37001,13309,TMW,2018-02-04,1,2,63552.256212018816,2018-02-04,2018-02-11,2018-02-04,desktop,2018-02-14,2746.6659867414583,1053.3070866141732
2018,1,42992,20405,TMW,2018-02-04,1,2,20492.128034925743,2018-02-04,2018-02-11,2018-02-04,mobile,2018-02-14,1007.7322794492607,399.21259842519686
2018,1,5167,2100,TMW,2018-02-04,1,2,6296.435753055438,2018-02-04,2018-02-11,2018-02-04,tablet,2018-02-14,307.60173380928097,107.48031496062993
2018,1,,,TMW,2018-02-04,1,2,6827.8900000000003,2018-02-04,2018-02-11,2018-02-04,telesales,2018-02-14,160.0,61.0
2018,1,35510,11480,TMW,2018-02-04,1,2,112833.47048045346,2018-02-04,2018-02-11,2018-02-04,desktop,2018-02-15,2774.272511222604,978.88880918220946
2018,1,41381,19528,TMW,2018-02-04,1,2,31508.865368681578,2018-02-04,2018-02-11,2018-02-04,mobile,2018-02-15,829.08106680749938,310.33070301291252
2018,1,5209,1914,TMW,2018-02-04,1,2,12708.994150864926,2018-02-04,2018-02-11,2018-02-04,tablet,2018-02-15,306.64642196989701,101.78048780487805
2018,1,,,TMW,2018-02-04,1,2,5212.3599999999997,2018-02-04,2018-02-11,2018-02-04,telesales,2018-02-15,165.0,69.0
2018,1,32370,10132,TMW,2018-02-04,1,2,95180.864752374036,2018-02-04,2018-02-11,2018-02-04,desktop,2018-02-16,2451.6583359696301,811.59420289855075
2018,1,40880,18883,TMW,2018-02-04,1,2,29058.336306282803,2018-02-04,2018-02-11,2018-02-04,mobile,2018-02-16,781.47991142043657,282.02898550724638
2018,1,5089,1899,TMW,2018-02-04,1,2,11353.848941343187,2018-02-04,2018-02-11,2018-02-04,tablet,2018-02-16,260.86175260993355,96.376811594202906
2018,1,,,TMW,2018-02-04,1,2,6108.29,2018-02-04,2018-02-11,2018-02-04,telesales,2018-02-16,150.0,54.0
2018,1,28241,8858,TMW,2018-02-04,1,2,85184.674132323809,2018-02-04,2018-02-11,2018-02-04,desktop,2018-02-17,2111.4128718882816,702.72161480235491
2018,1,57789,26438,TMW,2018-02-04,1,2,46090.663767065322,2018-02-04,2018-02-11,2018-02-04,mobile,2018-02-17,1073.4307832422585,390.86291000841044
2018,1,7535,2610,TMW,2018-02-04,1,2,19093.44210061089,2018-02-04,2018-02-11,2018-02-04,tablet,2018-02-17,464.15634486945959,142.41547518923466
2018,1,,,TMW,2018-02-04,1,2,4533.4899999999998,2018-02-04,2018-02-11,2018-02-04,telesales,2018-02-17,137.0,43.0
2018,1,34353,11256,TMW,2018-02-04,1,3,139127.25312912159,2018-02-04,2018-02-18,2018-02-04,desktop,2018-02-18,3100.7907415165482,1072.4476190476191
2018,1,69150,31698,TMW,2018-02-04,1,3,71190.648351340045,2018-02-04,2018-02-18,2018-02-04,mobile,2018-02-18,1504.2364893171343,639.01269841269846
2018,1,9642,3509,TMW,2018-02-04,1,3,26074.73851953835,2018-02-04,2018-02-18,2018-02-04,tablet,2018-02-18,579.97276916631756,202.53968253968253
